"V1","V2","V3","V4","V5"
"20","2011","New York, NY, USA","24","28"
"12","2011","New York, NY, USA","19","27"
"10","2011","New York, NY, USA","15","20"
"12","2011","New York, NY, USA","16","19"
"12","2011","New York, NY, USA","16","21"
"11","2011","New York, NY, USA","16","19"
"17","2011","New York, NY, USA","18","20"
"17","2011","New York, NY, USA","20","23"
"21","2011","New York, NY, USA","23","26"
"21","2011","New York, NY, USA","21","22"
"21","2011","New York, NY, USA","23","24"
"21","2011","New York, NY, USA","24","28"
"19","2011","New York, NY, USA","23","26"
"20","2011","New York, NY, USA","23","25"
"21","2011","New York, NY, USA","22","24"
"17","2011","New York, NY, USA","21","24"
"15","2011","New York, NY, USA","20","24"
"11","2011","New York, NY, USA","16","21"
"11","2011","New York, NY, USA","14","18"
"9","2011","New York, NY, USA","12","14"
"9","2011","New York, NY, USA","14","18"
"11","2011","New York, NY, USA","17","23"
"8","2011","New York, NY, USA","14","21"
"9","2011","New York, NY, USA","14","19"
"12","2011","New York, NY, USA","18","24"
"14","2011","New York, NY, USA","22","31"
"16","2011","New York, NY, USA","22","29"
"17","2011","New York, NY, USA","21","24"
"16","2011","New York, NY, USA","17","18"
"16","2011","New York, NY, USA","18","20"
"15","2011","New York, NY, USA","18","22"
"13","2011","New York, NY, USA","17","21"
"17","2011","New York, NY, USA","19","20"
"14","2011","New York, NY, USA","17","20"
"12","2011","New York, NY, USA","17","21"
"15","2011","New York, NY, USA","18","21"
"13","2011","New York, NY, USA","17","21"
"11","2011","New York, NY, USA","13","15"
"9","2011","New York, NY, USA","13","17"
"11","2011","New York, NY, USA","13","16"
"8","2011","New York, NY, USA","13","17"
"11","2011","New York, NY, USA","14","18"
"8","2011","New York, NY, USA","13","17"
"3","2011","New York, NY, USA","9","14"
"3","2011","New York, NY, USA","7","11"
"1","2011","New York, NY, USA","4","7"
"1","2011","New York, NY, USA","5","9"
"0","2011","New York, NY, USA","6","12"
"6","2011","New York, NY, USA","9","13"
"3","2011","New York, NY, USA","8","13"
"7","2011","New York, NY, USA","11","15"
"5","2011","New York, NY, USA","9","12"
"2","2011","New York, NY, USA","6","11"
"1","2011","New York, NY, USA","7","13"
"6","2011","New York, NY, USA","11","16"
"8","2011","New York, NY, USA","14","21"
"6","2011","New York, NY, USA","12","17"
"10","2011","New York, NY, USA","15","19"
"6","2011","New York, NY, USA","8","11"
"4","2011","New York, NY, USA","9","14"
"6","2011","New York, NY, USA","11","16"
"11","2011","New York, NY, USA","14","18"
"12","2011","New York, NY, USA","16","18"
"12","2011","New York, NY, USA","13","14"
