"V1","V2","V3","V4","V5"
"5","2010","Jacksonville, FL, USA","11","16"
"-1","2010","Jacksonville, FL, USA","5","11"
"-3","2010","Jacksonville, FL, USA","2","6"
"-3","2010","Jacksonville, FL, USA","3","9"
"-3","2010","Jacksonville, FL, USA","2","7"
"-6","2010","Jacksonville, FL, USA","2","9"
"-5","2010","Jacksonville, FL, USA","4","14"
"1","2010","Jacksonville, FL, USA","4","7"
"-6","2010","Jacksonville, FL, USA","-1","3"
"-6","2010","Jacksonville, FL, USA","1","7"
"-7","2010","Jacksonville, FL, USA","2","11"
"-5","2010","Jacksonville, FL, USA","4","13"
"-3","2010","Jacksonville, FL, USA","5","13"
"-2","2010","Jacksonville, FL, USA","8","17"
"2","2010","Jacksonville, FL, USA","11","20"
"9","2010","Jacksonville, FL, USA","15","21"
"13","2010","Jacksonville, FL, USA","18","23"
"8","2010","Jacksonville, FL, USA","13","18"
"4","2010","Jacksonville, FL, USA","13","21"
"5","2010","Jacksonville, FL, USA","13","22"
"14","2010","Jacksonville, FL, USA","17","19"
"10","2010","Jacksonville, FL, USA","17","23"
"10","2010","Jacksonville, FL, USA","13","16"
"12","2010","Jacksonville, FL, USA","19","26"
"10","2010","Jacksonville, FL, USA","16","22"
"5","2010","Jacksonville, FL, USA","12","18"
"1","2010","Jacksonville, FL, USA","9","17"
"1","2010","Jacksonville, FL, USA","11","20"
"4","2010","Jacksonville, FL, USA","12","19"
"9","2010","Jacksonville, FL, USA","15","21"
"3","2010","Jacksonville, FL, USA","6","9"
"4","2010","Jacksonville, FL, USA","10","16"
"10","2010","Jacksonville, FL, USA","13","16"
"6","2010","Jacksonville, FL, USA","9","13"
"6","2010","Jacksonville, FL, USA","13","19"
"13","2010","Jacksonville, FL, USA","18","23"
"8","2010","Jacksonville, FL, USA","12","16"
"2","2010","Jacksonville, FL, USA","7","11"
"0","2010","Jacksonville, FL, USA","7","15"
"3","2010","Jacksonville, FL, USA","11","17"
"1","2010","Jacksonville, FL, USA","7","13"
"-1","2010","Jacksonville, FL, USA","4","10"
"3","2010","Jacksonville, FL, USA","6","8"
"1","2010","Jacksonville, FL, USA","6","10"
"-2","2010","Jacksonville, FL, USA","7","15"
"2","2010","Jacksonville, FL, USA","11","19"
"0","2010","Jacksonville, FL, USA","6","11"
"-3","2010","Jacksonville, FL, USA","5","12"
"-2","2010","Jacksonville, FL, USA","6","14"
"1","2010","Jacksonville, FL, USA","10","19"
"3","2010","Jacksonville, FL, USA","12","21"
"2","2010","Jacksonville, FL, USA","12","22"
"11","2010","Jacksonville, FL, USA","16","21"
"10","2010","Jacksonville, FL, USA","17","23"
"5","2010","Jacksonville, FL, USA","11","16"
"-1","2010","Jacksonville, FL, USA","5","11"
"-3","2010","Jacksonville, FL, USA","6","14"
"0","2010","Jacksonville, FL, USA","7","14"
"1","2010","Jacksonville, FL, USA","9","17"
"1","2010","Jacksonville, FL, USA","11","19"
"6","2010","Jacksonville, FL, USA","13","19"
"4","2010","Jacksonville, FL, USA","9","14"
"0","2010","Jacksonville, FL, USA","7","13"
"-1","2010","Jacksonville, FL, USA","8","16"
"-2","2010","Jacksonville, FL, USA","8","18"
"-1","2010","Jacksonville, FL, USA","8","18"
"2","2010","Jacksonville, FL, USA","12","23"
"6","2010","Jacksonville, FL, USA","14","23"
"7","2010","Jacksonville, FL, USA","17","26"
"17","2010","Jacksonville, FL, USA","19","21"
"15","2010","Jacksonville, FL, USA","19","22"
"12","2010","Jacksonville, FL, USA","17","22"
"7","2010","Jacksonville, FL, USA","13","18"
"9","2010","Jacksonville, FL, USA","14","18"
"6","2010","Jacksonville, FL, USA","12","19"
"7","2010","Jacksonville, FL, USA","11","14"
"9","2010","Jacksonville, FL, USA","13","16"
"6","2010","Jacksonville, FL, USA","15","24"
"6","2010","Jacksonville, FL, USA","16","24"
"11","2010","Jacksonville, FL, USA","16","21"
"7","2010","Jacksonville, FL, USA","13","18"
"5","2010","Jacksonville, FL, USA","13","21"
"7","2010","Jacksonville, FL, USA","16","24"
"10","2010","Jacksonville, FL, USA","17","24"
"12","2010","Jacksonville, FL, USA","19","26"
"10","2010","Jacksonville, FL, USA","14","18"
"12","2010","Jacksonville, FL, USA","18","23"
"11","2010","Jacksonville, FL, USA","17","23"
"8","2010","Jacksonville, FL, USA","16","23"
"8","2010","Jacksonville, FL, USA","17","27"
"9","2010","Jacksonville, FL, USA","19","29"
"9","2010","Jacksonville, FL, USA","19","28"
"11","2010","Jacksonville, FL, USA","20","28"
"11","2010","Jacksonville, FL, USA","20","29"
"13","2010","Jacksonville, FL, USA","22","31"
"13","2010","Jacksonville, FL, USA","21","29"
"17","2010","Jacksonville, FL, USA","23","29"
"17","2010","Jacksonville, FL, USA","23","30"
"9","2010","Jacksonville, FL, USA","17","24"
"6","2010","Jacksonville, FL, USA","16","25"
"13","2010","Jacksonville, FL, USA","19","24"
"12","2010","Jacksonville, FL, USA","18","23"
"11","2010","Jacksonville, FL, USA","18","24"
"11","2010","Jacksonville, FL, USA","18","25"
"11","2010","Jacksonville, FL, USA","17","23"
"9","2010","Jacksonville, FL, USA","18","26"
"12","2010","Jacksonville, FL, USA","20","28"
"13","2010","Jacksonville, FL, USA","20","27"
"11","2010","Jacksonville, FL, USA","17","23"
"8","2010","Jacksonville, FL, USA","17","25"
"13","2010","Jacksonville, FL, USA","21","27"
"12","2010","Jacksonville, FL, USA","20","28"
"12","2010","Jacksonville, FL, USA","22","31"
"18","2010","Jacksonville, FL, USA","24","29"
"21","2010","Jacksonville, FL, USA","24","26"
"16","2010","Jacksonville, FL, USA","23","29"
"11","2010","Jacksonville, FL, USA","19","28"
"7","2010","Jacksonville, FL, USA","16","24"
"8","2010","Jacksonville, FL, USA","17","26"
"17","2010","Jacksonville, FL, USA","23","28"
"21","2010","Jacksonville, FL, USA","26","32"
"22","2010","Jacksonville, FL, USA","28","34"
"23","2010","Jacksonville, FL, USA","28","34"
"22","2010","Jacksonville, FL, USA","27","32"
"22","2010","Jacksonville, FL, USA","26","30"
"22","2010","Jacksonville, FL, USA","28","33"
"18","2010","Jacksonville, FL, USA","26","33"
"21","2010","Jacksonville, FL, USA","27","33"
"14","2010","Jacksonville, FL, USA","20","26"
"12","2010","Jacksonville, FL, USA","19","27"
"17","2010","Jacksonville, FL, USA","23","28"
"17","2010","Jacksonville, FL, USA","23","29"
"16","2010","Jacksonville, FL, USA","23","29"
"17","2010","Jacksonville, FL, USA","23","29"
"17","2010","Jacksonville, FL, USA","24","32"
"21","2010","Jacksonville, FL, USA","27","33"
"22","2010","Jacksonville, FL, USA","25","28"
"20","2010","Jacksonville, FL, USA","26","32"
"21","2010","Jacksonville, FL, USA","27","33"
"19","2010","Jacksonville, FL, USA","26","32"
"21","2010","Jacksonville, FL, USA","26","31"
"18","2010","Jacksonville, FL, USA","26","32"
"20","2010","Jacksonville, FL, USA","26","32"
"18","2010","Jacksonville, FL, USA","25","31"
"18","2010","Jacksonville, FL, USA","23","28"
"18","2010","Jacksonville, FL, USA","24","29"
"18","2010","Jacksonville, FL, USA","26","33"
"19","2010","Jacksonville, FL, USA","26","33"
"19","2010","Jacksonville, FL, USA","25","31"
"21","2010","Jacksonville, FL, USA","26","31"
"23","2010","Jacksonville, FL, USA","28","32"
"21","2010","Jacksonville, FL, USA","27","33"
"22","2010","Jacksonville, FL, USA","28","33"
"22","2010","Jacksonville, FL, USA","28","34"
"22","2010","Jacksonville, FL, USA","27","32"
"23","2010","Jacksonville, FL, USA","29","34"
"23","2010","Jacksonville, FL, USA","29","34"
"21","2010","Jacksonville, FL, USA","28","34"
"18","2010","Jacksonville, FL, USA","24","31"
"19","2010","Jacksonville, FL, USA","26","32"
"18","2010","Jacksonville, FL, USA","27","35"
"21","2010","Jacksonville, FL, USA","29","37"
"21","2010","Jacksonville, FL, USA","28","35"
"22","2010","Jacksonville, FL, USA","29","36"
"23","2010","Jacksonville, FL, USA","31","38"
"24","2010","Jacksonville, FL, USA","32","39"
"24","2010","Jacksonville, FL, USA","31","37"
"22","2010","Jacksonville, FL, USA","29","36"
"21","2010","Jacksonville, FL, USA","28","35"
"22","2010","Jacksonville, FL, USA","29","36"
"22","2010","Jacksonville, FL, USA","28","34"
"21","2010","Jacksonville, FL, USA","27","33"
"22","2010","Jacksonville, FL, USA","28","33"
"22","2010","Jacksonville, FL, USA","28","34"
"23","2010","Jacksonville, FL, USA","28","35"
"23","2010","Jacksonville, FL, USA","29","35"
"22","2010","Jacksonville, FL, USA","29","37"
"23","2010","Jacksonville, FL, USA","29","36"
"23","2010","Jacksonville, FL, USA","29","34"
"24","2010","Jacksonville, FL, USA","29","33"
"24","2010","Jacksonville, FL, USA","27","29"
"23","2010","Jacksonville, FL, USA","27","31"
"23","2010","Jacksonville, FL, USA","27","30"
"23","2010","Jacksonville, FL, USA","27","31"
"23","2010","Jacksonville, FL, USA","27","31"
"23","2010","Jacksonville, FL, USA","27","31"
"22","2010","Jacksonville, FL, USA","27","32"
"20","2010","Jacksonville, FL, USA","26","31"
"19","2010","Jacksonville, FL, USA","28","36"
"23","2010","Jacksonville, FL, USA","31","38"
"23","2010","Jacksonville, FL, USA","30","37"
"24","2010","Jacksonville, FL, USA","29","35"
"23","2010","Jacksonville, FL, USA","28","33"
"24","2010","Jacksonville, FL, USA","30","35"
"24","2010","Jacksonville, FL, USA","29","34"
"23","2010","Jacksonville, FL, USA","28","33"
"21","2010","Jacksonville, FL, USA","27","33"
"23","2010","Jacksonville, FL, USA","29","35"
"23","2010","Jacksonville, FL, USA","28","34"
"24","2010","Jacksonville, FL, USA","29","34"
"26","2010","Jacksonville, FL, USA","30","34"
"23","2010","Jacksonville, FL, USA","29","34"
"22","2010","Jacksonville, FL, USA","29","36"
"22","2010","Jacksonville, FL, USA","28","33"
"26","2010","Jacksonville, FL, USA","30","34"
"25","2010","Jacksonville, FL, USA","31","36"
"24","2010","Jacksonville, FL, USA","30","36"
"24","2010","Jacksonville, FL, USA","31","37"
"24","2010","Jacksonville, FL, USA","30","36"
"23","2010","Jacksonville, FL, USA","29","36"
"25","2010","Jacksonville, FL, USA","32","39"
"24","2010","Jacksonville, FL, USA","31","36"
"24","2010","Jacksonville, FL, USA","30","36"
"23","2010","Jacksonville, FL, USA","29","35"
"25","2010","Jacksonville, FL, USA","30","35"
"24","2010","Jacksonville, FL, USA","29","34"
"23","2010","Jacksonville, FL, USA","29","35"
"25","2010","Jacksonville, FL, USA","31","36"
"24","2010","Jacksonville, FL, USA","29","34"
"23","2010","Jacksonville, FL, USA","28","33"
"24","2010","Jacksonville, FL, USA","29","33"
"24","2010","Jacksonville, FL, USA","29","33"
"24","2010","Jacksonville, FL, USA","28","33"
"24","2010","Jacksonville, FL, USA","29","34"
"26","2010","Jacksonville, FL, USA","30","34"
"26","2010","Jacksonville, FL, USA","29","32"
"25","2010","Jacksonville, FL, USA","29","34"
"24","2010","Jacksonville, FL, USA","30","35"
"25","2010","Jacksonville, FL, USA","30","35"
"24","2010","Jacksonville, FL, USA","30","36"
"26","2010","Jacksonville, FL, USA","31","36"
"25","2010","Jacksonville, FL, USA","31","36"
"24","2010","Jacksonville, FL, USA","30","36"
"24","2010","Jacksonville, FL, USA","31","36"
"24","2010","Jacksonville, FL, USA","29","34"
"25","2010","Jacksonville, FL, USA","29","32"
"24","2010","Jacksonville, FL, USA","29","35"
"23","2010","Jacksonville, FL, USA","28","34"
"24","2010","Jacksonville, FL, USA","27","29"
"24","2010","Jacksonville, FL, USA","27","30"
"22","2010","Jacksonville, FL, USA","26","29"
"22","2010","Jacksonville, FL, USA","27","31"
"24","2010","Jacksonville, FL, USA","28","31"
"21","2010","Jacksonville, FL, USA","26","31"
"21","2010","Jacksonville, FL, USA","27","32"
"21","2010","Jacksonville, FL, USA","27","33"
"22","2010","Jacksonville, FL, USA","28","34"
"23","2010","Jacksonville, FL, USA","27","31"
"23","2010","Jacksonville, FL, USA","28","32"
"23","2010","Jacksonville, FL, USA","27","32"
"22","2010","Jacksonville, FL, USA","27","32"
"22","2010","Jacksonville, FL, USA","28","34"
"23","2010","Jacksonville, FL, USA","29","35"
"24","2010","Jacksonville, FL, USA","29","35"
"23","2010","Jacksonville, FL, USA","29","35"
"22","2010","Jacksonville, FL, USA","27","32"
"18","2010","Jacksonville, FL, USA","24","29"
"17","2010","Jacksonville, FL, USA","24","30"
"18","2010","Jacksonville, FL, USA","24","31"
"19","2010","Jacksonville, FL, USA","26","31"
"19","2010","Jacksonville, FL, USA","26","31"
"20","2010","Jacksonville, FL, USA","26","32"
"17","2010","Jacksonville, FL, USA","25","33"
"19","2010","Jacksonville, FL, USA","26","32"
"21","2010","Jacksonville, FL, USA","26","31"
"19","2010","Jacksonville, FL, USA","26","32"
"21","2010","Jacksonville, FL, USA","27","32"
"22","2010","Jacksonville, FL, USA","27","31"
"22","2010","Jacksonville, FL, USA","27","32"
"22","2010","Jacksonville, FL, USA","27","31"
"21","2010","Jacksonville, FL, USA","24","28"
"21","2010","Jacksonville, FL, USA","24","27"
"19","2010","Jacksonville, FL, USA","23","27"
"18","2010","Jacksonville, FL, USA","24","29"
"17","2010","Jacksonville, FL, USA","22","26"
"15","2010","Jacksonville, FL, USA","21","27"
"12","2010","Jacksonville, FL, USA","19","26"
"13","2010","Jacksonville, FL, USA","19","24"
"10","2010","Jacksonville, FL, USA","17","24"
"8","2010","Jacksonville, FL, USA","18","28"
"11","2010","Jacksonville, FL, USA","20","29"
"13","2010","Jacksonville, FL, USA","22","30"
"13","2010","Jacksonville, FL, USA","22","30"
"15","2010","Jacksonville, FL, USA","22","29"
"14","2010","Jacksonville, FL, USA","22","29"
"16","2010","Jacksonville, FL, USA","22","29"
"17","2010","Jacksonville, FL, USA","23","29"
"9","2010","Jacksonville, FL, USA","18","26"
"9","2010","Jacksonville, FL, USA","18","26"
"8","2010","Jacksonville, FL, USA","17","27"
"8","2010","Jacksonville, FL, USA","18","27"
"11","2010","Jacksonville, FL, USA","19","27"
"14","2010","Jacksonville, FL, USA","21","28"
"12","2010","Jacksonville, FL, USA","20","28"
"9","2010","Jacksonville, FL, USA","19","29"
"11","2010","Jacksonville, FL, USA","19","28"
"13","2010","Jacksonville, FL, USA","22","30"
"17","2010","Jacksonville, FL, USA","24","32"
"19","2010","Jacksonville, FL, USA","26","32"
"21","2010","Jacksonville, FL, USA","27","32"
"22","2010","Jacksonville, FL, USA","27","32"
"11","2010","Jacksonville, FL, USA","18","26"
"10","2010","Jacksonville, FL, USA","18","26"
"12","2010","Jacksonville, FL, USA","20","28"
"12","2010","Jacksonville, FL, USA","19","27"
"11","2010","Jacksonville, FL, USA","19","26"
"14","2010","Jacksonville, FL, USA","18","22"
"13","2010","Jacksonville, FL, USA","19","25"
"4","2010","Jacksonville, FL, USA","11","17"
"1","2010","Jacksonville, FL, USA","9","16"
"3","2010","Jacksonville, FL, USA","10","17"
"1","2010","Jacksonville, FL, USA","11","21"
"4","2010","Jacksonville, FL, USA","16","27"
"5","2010","Jacksonville, FL, USA","16","26"
"7","2010","Jacksonville, FL, USA","15","23"
"6","2010","Jacksonville, FL, USA","14","22"
"4","2010","Jacksonville, FL, USA","14","23"
"3","2010","Jacksonville, FL, USA","13","24"
"6","2010","Jacksonville, FL, USA","16","26"
"11","2010","Jacksonville, FL, USA","18","24"
"7","2010","Jacksonville, FL, USA","15","22"
"4","2010","Jacksonville, FL, USA","13","22"
"4","2010","Jacksonville, FL, USA","13","22"
"9","2010","Jacksonville, FL, USA","17","24"
"9","2010","Jacksonville, FL, USA","17","25"
"12","2010","Jacksonville, FL, USA","19","26"
"13","2010","Jacksonville, FL, USA","21","28"
"12","2010","Jacksonville, FL, USA","19","27"
"17","2010","Jacksonville, FL, USA","23","28"
"17","2010","Jacksonville, FL, USA","23","28"
"4","2010","Jacksonville, FL, USA","11","18"
"1","2010","Jacksonville, FL, USA","12","22"
"13","2010","Jacksonville, FL, USA","19","24"
"19","2010","Jacksonville, FL, USA","24","29"
"3","2010","Jacksonville, FL, USA","12","22"
"-3","2010","Jacksonville, FL, USA","6","13"
"-2","2010","Jacksonville, FL, USA","8","18"
"3","2010","Jacksonville, FL, USA","12","22"
"4","2010","Jacksonville, FL, USA","10","16"
"-2","2010","Jacksonville, FL, USA","4","10"
"-3","2010","Jacksonville, FL, USA","4","11"
"-4","2010","Jacksonville, FL, USA","3","11"
"-1","2010","Jacksonville, FL, USA","6","13"
"2","2010","Jacksonville, FL, USA","7","12"
"6","2010","Jacksonville, FL, USA","12","17"
"2","2010","Jacksonville, FL, USA","9","17"
"-1","2010","Jacksonville, FL, USA","3","7"
"-7","2010","Jacksonville, FL, USA","1","7"
"-6","2010","Jacksonville, FL, USA","3","12"
"-1","2010","Jacksonville, FL, USA","11","21"
"10","2010","Jacksonville, FL, USA","17","23"
"10","2010","Jacksonville, FL, USA","17","23"
"1","2010","Jacksonville, FL, USA","6","10"
"-3","2010","Jacksonville, FL, USA","6","14"
"-2","2010","Jacksonville, FL, USA","9","19"
"7","2010","Jacksonville, FL, USA","16","24"
"-1","2010","Jacksonville, FL, USA","7","14"
"-2","2010","Jacksonville, FL, USA","6","14"
"-2","2010","Jacksonville, FL, USA","10","22"
"1","2010","Jacksonville, FL, USA","8","14"
"-3","2010","Jacksonville, FL, USA","3","9"
"-7","2010","Jacksonville, FL, USA","3","13"
"-4","2010","Jacksonville, FL, USA","6","16"
"-1","2010","Jacksonville, FL, USA","9","19"
"5","2010","Jacksonville, FL, USA","14","23"
"8","2011","Jacksonville, FL, USA","16","24"
"12","2011","Jacksonville, FL, USA","18","23"
"2","2011","Jacksonville, FL, USA","9","16"
"2","2011","Jacksonville, FL, USA","11","20"
"2","2011","Jacksonville, FL, USA","7","12"
"4","2011","Jacksonville, FL, USA","11","17"
"0","2011","Jacksonville, FL, USA","8","17"
"1","2011","Jacksonville, FL, USA","9","17"
"0","2011","Jacksonville, FL, USA","4","9"
"5","2011","Jacksonville, FL, USA","11","17"
"2","2011","Jacksonville, FL, USA","5","7"
"-2","2011","Jacksonville, FL, USA","4","9"
"-6","2011","Jacksonville, FL, USA","2","9"
"-5","2011","Jacksonville, FL, USA","4","13"
"-2","2011","Jacksonville, FL, USA","7","16"
"3","2011","Jacksonville, FL, USA","10","16"
"4","2011","Jacksonville, FL, USA","9","14"
"9","2011","Jacksonville, FL, USA","16","22"
"6","2011","Jacksonville, FL, USA","12","18"
"2","2011","Jacksonville, FL, USA","12","22"
"8","2011","Jacksonville, FL, USA","11","13"
"-1","2011","Jacksonville, FL, USA","6","12"
"-4","2011","Jacksonville, FL, USA","5","14"
"-3","2011","Jacksonville, FL, USA","7","16"
"4","2011","Jacksonville, FL, USA","11","17"
"4","2011","Jacksonville, FL, USA","11","17"
"1","2011","Jacksonville, FL, USA","8","15"
"2","2011","Jacksonville, FL, USA","11","19"
"4","2011","Jacksonville, FL, USA","13","22"
"4","2011","Jacksonville, FL, USA","14","23"
"11","2011","Jacksonville, FL, USA","16","20"
"11","2011","Jacksonville, FL, USA","16","21"
"16","2011","Jacksonville, FL, USA","20","24"
"7","2011","Jacksonville, FL, USA","11","16"
"7","2011","Jacksonville, FL, USA","9","11"
"10","2011","Jacksonville, FL, USA","16","21"
"9","2011","Jacksonville, FL, USA","12","14"
"9","2011","Jacksonville, FL, USA","11","12"
"2","2011","Jacksonville, FL, USA","8","13"
"0","2011","Jacksonville, FL, USA","9","18"
"7","2011","Jacksonville, FL, USA","9","11"
"2","2011","Jacksonville, FL, USA","7","13"
"1","2011","Jacksonville, FL, USA","8","16"
"-1","2011","Jacksonville, FL, USA","9","18"
"2","2011","Jacksonville, FL, USA","12","21"
"4","2011","Jacksonville, FL, USA","12","19"
"10","2011","Jacksonville, FL, USA","15","20"
"12","2011","Jacksonville, FL, USA","19","25"
"10","2011","Jacksonville, FL, USA","19","27"
"10","2011","Jacksonville, FL, USA","18","27"
"8","2011","Jacksonville, FL, USA","16","24"
"14","2011","Jacksonville, FL, USA","21","27"
"16","2011","Jacksonville, FL, USA","23","29"
"12","2011","Jacksonville, FL, USA","16","19"
"9","2011","Jacksonville, FL, USA","18","26"
"13","2011","Jacksonville, FL, USA","21","27"
"13","2011","Jacksonville, FL, USA","21","28"
"13","2011","Jacksonville, FL, USA","21","28"
"13","2011","Jacksonville, FL, USA","22","30"
"10","2011","Jacksonville, FL, USA","16","22"
"7","2011","Jacksonville, FL, USA","14","21"
"10","2011","Jacksonville, FL, USA","17","23"
"13","2011","Jacksonville, FL, USA","18","23"
"14","2011","Jacksonville, FL, USA","19","25"
"10","2011","Jacksonville, FL, USA","18","26"
"6","2011","Jacksonville, FL, USA","11","15"
"7","2011","Jacksonville, FL, USA","15","22"
"15","2011","Jacksonville, FL, USA","21","26"
"9","2011","Jacksonville, FL, USA","14","20"
"2","2011","Jacksonville, FL, USA","10","17"
"0","2011","Jacksonville, FL, USA","12","23"
"4","2011","Jacksonville, FL, USA","15","26"
"7","2011","Jacksonville, FL, USA","17","26"
"9","2011","Jacksonville, FL, USA","18","28"
"12","2011","Jacksonville, FL, USA","19","27"
"7","2011","Jacksonville, FL, USA","16","26"
"8","2011","Jacksonville, FL, USA","19","29"
"9","2011","Jacksonville, FL, USA","21","32"
"11","2011","Jacksonville, FL, USA","18","25"
"11","2011","Jacksonville, FL, USA","19","27"
"13","2011","Jacksonville, FL, USA","22","31"
"13","2011","Jacksonville, FL, USA","22","30"
"15","2011","Jacksonville, FL, USA","23","31"
"8","2011","Jacksonville, FL, USA","17","26"
"8","2011","Jacksonville, FL, USA","19","29"
"18","2011","Jacksonville, FL, USA","24","31"
"14","2011","Jacksonville, FL, USA","18","22"
"12","2011","Jacksonville, FL, USA","15","18"
"16","2011","Jacksonville, FL, USA","20","24"
"13","2011","Jacksonville, FL, USA","19","26"
"8","2011","Jacksonville, FL, USA","16","24"
"10","2011","Jacksonville, FL, USA","18","26"
"8","2011","Jacksonville, FL, USA","17","26"
"14","2011","Jacksonville, FL, USA","23","32"
"7","2011","Jacksonville, FL, USA","15","23"
"6","2011","Jacksonville, FL, USA","14","21"
"9","2011","Jacksonville, FL, USA","19","28"
"14","2011","Jacksonville, FL, USA","23","31"
"18","2011","Jacksonville, FL, USA","26","33"
"17","2011","Jacksonville, FL, USA","26","33"
"16","2011","Jacksonville, FL, USA","24","33"
"13","2011","Jacksonville, FL, USA","19","26"
"10","2011","Jacksonville, FL, USA","19","28"
"8","2011","Jacksonville, FL, USA","18","28"
"13","2011","Jacksonville, FL, USA","21","28"
"17","2011","Jacksonville, FL, USA","24","32"
"9","2011","Jacksonville, FL, USA","17","25"
"7","2011","Jacksonville, FL, USA","17","27"
"15","2011","Jacksonville, FL, USA","24","33"
"17","2011","Jacksonville, FL, USA","25","33"
"17","2011","Jacksonville, FL, USA","24","32"
"18","2011","Jacksonville, FL, USA","25","31"
"17","2011","Jacksonville, FL, USA","24","32"
"18","2011","Jacksonville, FL, USA","24","30"
"16","2011","Jacksonville, FL, USA","23","31"
"19","2011","Jacksonville, FL, USA","27","33"
"21","2011","Jacksonville, FL, USA","28","34"
"22","2011","Jacksonville, FL, USA","26","29"
"14","2011","Jacksonville, FL, USA","21","28"
"10","2011","Jacksonville, FL, USA","19","28"
"15","2011","Jacksonville, FL, USA","22","28"
"14","2011","Jacksonville, FL, USA","22","28"
"16","2011","Jacksonville, FL, USA","23","31"
"10","2011","Jacksonville, FL, USA","18","27"
"9","2011","Jacksonville, FL, USA","17","24"
"13","2011","Jacksonville, FL, USA","21","28"
"9","2011","Jacksonville, FL, USA","19","28"
"11","2011","Jacksonville, FL, USA","22","32"
"17","2011","Jacksonville, FL, USA","25","33"
"18","2011","Jacksonville, FL, USA","26","34"
"19","2011","Jacksonville, FL, USA","27","34"
"18","2011","Jacksonville, FL, USA","24","31"
"21","2011","Jacksonville, FL, USA","28","35"
"18","2011","Jacksonville, FL, USA","24","29"
"16","2011","Jacksonville, FL, USA","22","27"
"11","2011","Jacksonville, FL, USA","18","25"
"9","2011","Jacksonville, FL, USA","18","26"
"8","2011","Jacksonville, FL, USA","17","27"
"12","2011","Jacksonville, FL, USA","21","29"
"16","2011","Jacksonville, FL, USA","24","33"
"19","2011","Jacksonville, FL, USA","27","35"
"18","2011","Jacksonville, FL, USA","27","36"
"19","2011","Jacksonville, FL, USA","27","36"
"21","2011","Jacksonville, FL, USA","28","34"
"18","2011","Jacksonville, FL, USA","26","34"
"19","2011","Jacksonville, FL, USA","27","34"
"21","2011","Jacksonville, FL, USA","27","32"
"19","2011","Jacksonville, FL, USA","26","33"
"21","2011","Jacksonville, FL, USA","26","31"
"19","2011","Jacksonville, FL, USA","24","30"
"18","2011","Jacksonville, FL, USA","25","31"
"21","2011","Jacksonville, FL, USA","27","34"
"19","2011","Jacksonville, FL, USA","25","31"
"17","2011","Jacksonville, FL, USA","26","34"
"21","2011","Jacksonville, FL, USA","27","32"
"18","2011","Jacksonville, FL, USA","27","35"
"23","2011","Jacksonville, FL, USA","29","36"
"21","2011","Jacksonville, FL, USA","27","32"
"18","2011","Jacksonville, FL, USA","25","31"
"15","2011","Jacksonville, FL, USA","23","32"
"17","2011","Jacksonville, FL, USA","24","31"
"18","2011","Jacksonville, FL, USA","25","32"
"18","2011","Jacksonville, FL, USA","27","36"
"20","2011","Jacksonville, FL, USA","28","36"
"22","2011","Jacksonville, FL, USA","29","36"
"22","2011","Jacksonville, FL, USA","29","37"
"19","2011","Jacksonville, FL, USA","28","36"
"21","2011","Jacksonville, FL, USA","28","34"
"19","2011","Jacksonville, FL, USA","27","34"
"22","2011","Jacksonville, FL, USA","29","36"
"26","2011","Jacksonville, FL, USA","32","37"
"23","2011","Jacksonville, FL, USA","30","36"
"22","2011","Jacksonville, FL, USA","29","36"
"22","2011","Jacksonville, FL, USA","29","36"
"22","2011","Jacksonville, FL, USA","27","32"
"22","2011","Jacksonville, FL, USA","28","34"
"21","2011","Jacksonville, FL, USA","28","35"
"21","2011","Jacksonville, FL, USA","27","33"
"21","2011","Jacksonville, FL, USA","26","31"
"23","2011","Jacksonville, FL, USA","28","33"
"22","2011","Jacksonville, FL, USA","27","32"
"20","2011","Jacksonville, FL, USA","26","32"
"21","2011","Jacksonville, FL, USA","26","32"
"19","2011","Jacksonville, FL, USA","26","32"
"19","2011","Jacksonville, FL, USA","27","34"
"22","2011","Jacksonville, FL, USA","29","35"
"23","2011","Jacksonville, FL, USA","28","34"
"22","2011","Jacksonville, FL, USA","27","33"
"24","2011","Jacksonville, FL, USA","27","29"
"24","2011","Jacksonville, FL, USA","29","33"
"24","2011","Jacksonville, FL, USA","29","33"
"23","2011","Jacksonville, FL, USA","29","34"
"24","2011","Jacksonville, FL, USA","29","34"
"25","2011","Jacksonville, FL, USA","30","35"
"24","2011","Jacksonville, FL, USA","29","34"
"24","2011","Jacksonville, FL, USA","26","28"
"23","2011","Jacksonville, FL, USA","24","26"
"23","2011","Jacksonville, FL, USA","27","31"
"20","2011","Jacksonville, FL, USA","26","31"
"18","2011","Jacksonville, FL, USA","26","33"
"22","2011","Jacksonville, FL, USA","29","36"
"23","2011","Jacksonville, FL, USA","29","36"
"23","2011","Jacksonville, FL, USA","29","35"
"23","2011","Jacksonville, FL, USA","29","35"
"23","2011","Jacksonville, FL, USA","29","35"
"23","2011","Jacksonville, FL, USA","29","34"
"23","2011","Jacksonville, FL, USA","28","33"
"23","2011","Jacksonville, FL, USA","28","33"
"22","2011","Jacksonville, FL, USA","27","32"
"23","2011","Jacksonville, FL, USA","29","34"
"23","2011","Jacksonville, FL, USA","29","36"
"25","2011","Jacksonville, FL, USA","30","35"
"24","2011","Jacksonville, FL, USA","28","33"
"23","2011","Jacksonville, FL, USA","28","34"
"21","2011","Jacksonville, FL, USA","28","36"
