"V1","V2","V3","V4","V5"
"9","2013","Knoxville, TN, USA","17","25"
"11","2013","Knoxville, TN, USA","19","28"
"13","2013","Knoxville, TN, USA","21","29"
"16","2013","Knoxville, TN, USA","22","28"
"10","2013","Knoxville, TN, USA","14","18"
"6","2013","Knoxville, TN, USA","14","21"
"6","2013","Knoxville, TN, USA","13","21"
"12","2013","Knoxville, TN, USA","19","26"
"12","2013","Knoxville, TN, USA","20","28"
"16","2013","Knoxville, TN, USA","21","25"
"14","2013","Knoxville, TN, USA","21","28"
"7","2013","Knoxville, TN, USA","16","24"
"2","2013","Knoxville, TN, USA","9","16"
"5","2013","Knoxville, TN, USA","12","19"
"6","2013","Knoxville, TN, USA","14","22"
"7","2013","Knoxville, TN, USA","15","23"
"8","2013","Knoxville, TN, USA","16","23"
"5","2013","Knoxville, TN, USA","12","18"
"3","2013","Knoxville, TN, USA","12","20"
"11","2013","Knoxville, TN, USA","13","15"
"11","2013","Knoxville, TN, USA","13","15"
"12","2013","Knoxville, TN, USA","17","23"
"9","2013","Knoxville, TN, USA","18","26"
"15","2013","Knoxville, TN, USA","21","26"
"12","2013","Knoxville, TN, USA","19","26"
"13","2013","Knoxville, TN, USA","19","25"
"12","2013","Knoxville, TN, USA","15","17"
"11","2013","Knoxville, TN, USA","13","14"
"8","2013","Knoxville, TN, USA","12","16"
"8","2013","Knoxville, TN, USA","14","20"
"13","2013","Knoxville, TN, USA","19","24"
"11","2013","Knoxville, TN, USA","19","26"
"14","2013","Knoxville, TN, USA","19","23"
"12","2013","Knoxville, TN, USA","18","23"
"9","2013","Knoxville, TN, USA","14","18"
"4","2013","Knoxville, TN, USA","12","19"
"5","2013","Knoxville, TN, USA","16","26"
"17","2013","Knoxville, TN, USA","23","29"
"15","2013","Knoxville, TN, USA","22","28"
"17","2013","Knoxville, TN, USA","22","27"
"18","2013","Knoxville, TN, USA","21","24"
"17","2013","Knoxville, TN, USA","21","25"
"16","2013","Knoxville, TN, USA","23","29"
"18","2013","Knoxville, TN, USA","24","31"
"17","2013","Knoxville, TN, USA","23","29"
"17","2013","Knoxville, TN, USA","23","28"
"11","2013","Knoxville, TN, USA","16","21"
"6","2013","Knoxville, TN, USA","16","24"
"12","2013","Knoxville, TN, USA","19","25"
"12","2013","Knoxville, TN, USA","21","29"
"18","2013","Knoxville, TN, USA","24","30"
"16","2013","Knoxville, TN, USA","24","31"
"17","2013","Knoxville, TN, USA","24","32"
"18","2013","Knoxville, TN, USA","24","31"
"21","2013","Knoxville, TN, USA","27","32"
"19","2013","Knoxville, TN, USA","23","26"
"19","2013","Knoxville, TN, USA","23","27"
"16","2013","Knoxville, TN, USA","22","29"
"17","2013","Knoxville, TN, USA","23","29"
"18","2013","Knoxville, TN, USA","23","28"
"20","2013","Knoxville, TN, USA","24","28"
"18","2013","Knoxville, TN, USA","23","28"
"18","2013","Knoxville, TN, USA","24","29"
"20","2013","Knoxville, TN, USA","24","28"
"18","2013","Knoxville, TN, USA","24","30"
"21","2013","Knoxville, TN, USA","27","33"
"21","2013","Knoxville, TN, USA","26","30"
"16","2013","Knoxville, TN, USA","22","28"
"15","2013","Knoxville, TN, USA","22","29"
"18","2013","Knoxville, TN, USA","24","30"
"21","2013","Knoxville, TN, USA","24","28"
"19","2013","Knoxville, TN, USA","22","26"
"17","2013","Knoxville, TN, USA","23","29"
"18","2013","Knoxville, TN, USA","25","31"
"20","2013","Knoxville, TN, USA","24","29"
"18","2013","Knoxville, TN, USA","24","30"
"18","2013","Knoxville, TN, USA","25","31"
"20","2013","Knoxville, TN, USA","26","31"
"21","2013","Knoxville, TN, USA","26","29"
"21","2013","Knoxville, TN, USA","26","30"
"19","2013","Knoxville, TN, USA","24","29"
"21","2013","Knoxville, TN, USA","26","31"
"19","2013","Knoxville, TN, USA","24","29"
"20","2013","Knoxville, TN, USA","25","30"
"18","2013","Knoxville, TN, USA","23","28"
"19","2013","Knoxville, TN, USA","24","28"
"19","2013","Knoxville, TN, USA","22","24"
"19","2013","Knoxville, TN, USA","22","26"
"21","2013","Knoxville, TN, USA","24","28"
"19","2013","Knoxville, TN, USA","23","27"
"19","2013","Knoxville, TN, USA","21","22"
"19","2013","Knoxville, TN, USA","25","31"
"21","2013","Knoxville, TN, USA","27","32"
"22","2013","Knoxville, TN, USA","27","31"
"22","2013","Knoxville, TN, USA","26","31"
"20","2013","Knoxville, TN, USA","24","29"
"19","2013","Knoxville, TN, USA","24","29"
"20","2013","Knoxville, TN, USA","26","31"
"19","2013","Knoxville, TN, USA","26","31"
"21","2013","Knoxville, TN, USA","27","33"
"21","2013","Knoxville, TN, USA","28","34"
"21","2013","Knoxville, TN, USA","27","32"
"22","2013","Knoxville, TN, USA","27","33"
"22","2013","Knoxville, TN, USA","28","33"
"22","2013","Knoxville, TN, USA","25","28"
"21","2013","Knoxville, TN, USA","26","30"
"21","2013","Knoxville, TN, USA","26","29"
"22","2013","Knoxville, TN, USA","26","29"
"19","2013","Knoxville, TN, USA","24","29"
"17","2013","Knoxville, TN, USA","24","31"
"20","2013","Knoxville, TN, USA","23","26"
"20","2013","Knoxville, TN, USA","24","28"
"15","2013","Knoxville, TN, USA","22","28"
"15","2013","Knoxville, TN, USA","21","27"
"18","2013","Knoxville, TN, USA","22","26"
"22","2013","Knoxville, TN, USA","26","30"
"18","2013","Knoxville, TN, USA","24","31"
"20","2013","Knoxville, TN, USA","24","29"
"21","2013","Knoxville, TN, USA","26","30"
"17","2013","Knoxville, TN, USA","23","30"
"21","2013","Knoxville, TN, USA","26","30"
"22","2013","Knoxville, TN, USA","26","29"
"21","2013","Knoxville, TN, USA","25","28"
"21","2013","Knoxville, TN, USA","27","32"
"22","2013","Knoxville, TN, USA","27","32"
"21","2013","Knoxville, TN, USA","26","31"
"21","2013","Knoxville, TN, USA","25","29"
"22","2013","Knoxville, TN, USA","26","30"
"18","2013","Knoxville, TN, USA","22","26"
"16","2013","Knoxville, TN, USA","22","28"
"19","2013","Knoxville, TN, USA","23","27"
"18","2013","Knoxville, TN, USA","21","24"
"19","2013","Knoxville, TN, USA","23","27"
"20","2013","Knoxville, TN, USA","24","27"
"19","2013","Knoxville, TN, USA","24","29"
"21","2013","Knoxville, TN, USA","24","27"
"20","2013","Knoxville, TN, USA","26","31"
"19","2013","Knoxville, TN, USA","26","32"
"19","2013","Knoxville, TN, USA","25","31"
"17","2013","Knoxville, TN, USA","23","29"
"17","2013","Knoxville, TN, USA","23","29"
"18","2013","Knoxville, TN, USA","24","30"
"20","2013","Knoxville, TN, USA","26","31"
"23","2013","Knoxville, TN, USA","27","31"
"21","2013","Knoxville, TN, USA","27","32"
"21","2013","Knoxville, TN, USA","27","32"
"21","2013","Knoxville, TN, USA","26","31"
"20","2013","Knoxville, TN, USA","25","30"
"19","2013","Knoxville, TN, USA","25","31"
"17","2013","Knoxville, TN, USA","23","29"
"17","2013","Knoxville, TN, USA","23","29"
"17","2013","Knoxville, TN, USA","23","30"
"16","2013","Knoxville, TN, USA","23","29"
"19","2013","Knoxville, TN, USA","25","31"
"19","2013","Knoxville, TN, USA","26","32"
"19","2013","Knoxville, TN, USA","26","32"
"20","2013","Knoxville, TN, USA","26","32"
"19","2013","Knoxville, TN, USA","24","29"
"14","2013","Knoxville, TN, USA","20","26"
"11","2013","Knoxville, TN, USA","18","24"
"11","2013","Knoxville, TN, USA","20","28"
"16","2013","Knoxville, TN, USA","23","29"
"17","2013","Knoxville, TN, USA","22","26"
"17","2013","Knoxville, TN, USA","21","24"
"16","2013","Knoxville, TN, USA","22","28"
"17","2013","Knoxville, TN, USA","23","29"
"17","2013","Knoxville, TN, USA","19","22"
"12","2013","Knoxville, TN, USA","18","24"
"12","2013","Knoxville, TN, USA","19","26"
"14","2013","Knoxville, TN, USA","20","26"
"18","2013","Knoxville, TN, USA","20","21"
"15","2013","Knoxville, TN, USA","21","26"
"13","2013","Knoxville, TN, USA","20","27"
"13","2013","Knoxville, TN, USA","19","26"
"16","2013","Knoxville, TN, USA","19","22"
"12","2013","Knoxville, TN, USA","19","25"
"13","2013","Knoxville, TN, USA","20","26"
"15","2013","Knoxville, TN, USA","22","28"
"18","2013","Knoxville, TN, USA","23","28"
"15","2013","Knoxville, TN, USA","22","29"
"16","2013","Knoxville, TN, USA","23","30"
"15","2013","Knoxville, TN, USA","22","29"
"11","2013","Knoxville, TN, USA","16","21"
"9","2013","Knoxville, TN, USA","16","23"
"10","2013","Knoxville, TN, USA","17","24"
"11","2013","Knoxville, TN, USA","18","24"
"11","2013","Knoxville, TN, USA","18","26"
"12","2013","Knoxville, TN, USA","19","27"
"14","2013","Knoxville, TN, USA","20","25"
"16","2013","Knoxville, TN, USA","21","26"
"15","2013","Knoxville, TN, USA","19","23"
"14","2013","Knoxville, TN, USA","18","21"
"13","2013","Knoxville, TN, USA","17","21"
"9","2013","Knoxville, TN, USA","14","19"
"9","2013","Knoxville, TN, USA","14","18"
"4","2013","Knoxville, TN, USA","11","18"
"3","2013","Knoxville, TN, USA","12","22"
"9","2013","Knoxville, TN, USA","15","20"
"2","2013","Knoxville, TN, USA","7","12"
"2","2013","Knoxville, TN, USA","8","13"
"-1","2013","Knoxville, TN, USA","6","12"
"-1","2013","Knoxville, TN, USA","7","16"
"11","2013","Knoxville, TN, USA","14","18"
"12","2013","Knoxville, TN, USA","17","21"
"11","2013","Knoxville, TN, USA","17","23"
"16","2013","Knoxville, TN, USA","21","27"
"16","2013","Knoxville, TN, USA","21","24"
"12","2013","Knoxville, TN, USA","17","23"
"8","2013","Knoxville, TN, USA","14","19"
"4","2013","Knoxville, TN, USA","11","16"
"2","2013","Knoxville, TN, USA","11","19"
"7","2013","Knoxville, TN, USA","14","20"
"8","2013","Knoxville, TN, USA","17","25"
"5","2013","Knoxville, TN, USA","12","18"
"1","2013","Knoxville, TN, USA","7","13"
"0","2013","Knoxville, TN, USA","7","14"
"4","2013","Knoxville, TN, USA","12","19"
"2","2013","Knoxville, TN, USA","11","18"
"-1","2013","Knoxville, TN, USA","6","12"
"-4","2013","Knoxville, TN, USA","2","7"
"-5","2013","Knoxville, TN, USA","4","14"
"-1","2013","Knoxville, TN, USA","4","9"
"7","2013","Knoxville, TN, USA","13","20"
"10","2013","Knoxville, TN, USA","16","21"
"9","2013","Knoxville, TN, USA","15","21"
"2","2013","Knoxville, TN, USA","8","13"
"1","2013","Knoxville, TN, USA","8","16"
"2","2013","Knoxville, TN, USA","10","17"
"11","2013","Knoxville, TN, USA","13","15"
"1","2013","Knoxville, TN, USA","7","13"
"-4","2013","Knoxville, TN, USA","0","3"
"-3","2013","Knoxville, TN, USA","1","3"
"1","2013","Knoxville, TN, USA","4","7"
"-2","2013","Knoxville, TN, USA","1","3"
"-4","2013","Knoxville, TN, USA","1","7"
"-4","2013","Knoxville, TN, USA","3","11"
"-3","2013","Knoxville, TN, USA","5","13"
"-2","2013","Knoxville, TN, USA","6","14"
"8","2013","Knoxville, TN, USA","9","10"
"8","2013","Knoxville, TN, USA","11","14"
"9","2013","Knoxville, TN, USA","17","23"
"17","2013","Knoxville, TN, USA","21","24"
"4","2013","Knoxville, TN, USA","13","21"
"3","2013","Knoxville, TN, USA","4","6"
"3","2013","Knoxville, TN, USA","5","7"
"6","2013","Knoxville, TN, USA","8","11"
"-2","2013","Knoxville, TN, USA","2","6"
"-4","2013","Knoxville, TN, USA","2","9"
"-3","2013","Knoxville, TN, USA","1","4"
"-6","2013","Knoxville, TN, USA","2","8"
"3","2013","Knoxville, TN, USA","7","11"
"-2","2013","Knoxville, TN, USA","3","8"
"-3","2013","Knoxville, TN, USA","4","11"
"2","2013","Knoxville, TN, USA","8","13"
"-3","2013","Knoxville, TN, USA","3","8"
"-3","2013","Knoxville, TN, USA","6","14"
"0","2013","Knoxville, TN, USA","8","15"
"9","2013","Knoxville, TN, USA","17","24"
"13","2013","Knoxville, TN, USA","18","23"
"2","2013","Knoxville, TN, USA","7","13"
"-5","2013","Knoxville, TN, USA","-1","2"
"-7","2013","Knoxville, TN, USA","0","6"
"-3","2013","Knoxville, TN, USA","3","9"
"-4","2013","Knoxville, TN, USA","3","11"
"-3","2013","Knoxville, TN, USA","1","5"
"4","2013","Knoxville, TN, USA","7","9"
"2","2013","Knoxville, TN, USA","4","6"
"-2","2013","Knoxville, TN, USA","2","6"
"-6","2014","Knoxville, TN, USA","2","9"
"-6","2014","Knoxville, TN, USA","0","6"
"-9","2014","Knoxville, TN, USA","-5","-2"
"-9","2014","Knoxville, TN, USA","0","9"
"-3","2014","Knoxville, TN, USA","6","16"
"-14","2014","Knoxville, TN, USA","-5","4"
"-17","2014","Knoxville, TN, USA","-13","-9"
"-13","2014","Knoxville, TN, USA","-5","2"
"-6","2014","Knoxville, TN, USA","2","10"
"3","2014","Knoxville, TN, USA","7","11"
"6","2014","Knoxville, TN, USA","11","16"
"1","2014","Knoxville, TN, USA","7","13"
"-1","2014","Knoxville, TN, USA","3","8"
"4","2014","Knoxville, TN, USA","8","12"
"-1","2014","Knoxville, TN, USA","3","8"
"-7","2014","Knoxville, TN, USA","-1","6"
"-3","2014","Knoxville, TN, USA","2","7"
"-7","2014","Knoxville, TN, USA","-1","4"
"2","2014","Knoxville, TN, USA","6","8"
"1","2014","Knoxville, TN, USA","8","15"
"-7","2014","Knoxville, TN, USA","2","10"
"-12","2014","Knoxville, TN, USA","-7","-3"
"-10","2014","Knoxville, TN, USA","-6","-2"
"-15","2014","Knoxville, TN, USA","-8","-2"
"-6","2014","Knoxville, TN, USA","-1","3"
"-6","2014","Knoxville, TN, USA","3","12"
"-6","2014","Knoxville, TN, USA","2","11"
"-11","2014","Knoxville, TN, USA","-8","-6"
"-18","2014","Knoxville, TN, USA","-11","-3"
"-17","2014","Knoxville, TN, USA","-7","2"
"-8","2014","Knoxville, TN, USA","1","10"
"-4","2014","Knoxville, TN, USA","6","16"
"0","2014","Knoxville, TN, USA","6","11"
"3","2014","Knoxville, TN, USA","5","7"
"3","2014","Knoxville, TN, USA","7","11"
"-2","2014","Knoxville, TN, USA","4","11"
"-2","2014","Knoxville, TN, USA","-1","1"
"-3","2014","Knoxville, TN, USA","1","4"
"0","2014","Knoxville, TN, USA","3","7"
"2","2014","Knoxville, TN, USA","6","8"
"-1","2014","Knoxville, TN, USA","2","4"
"-2","2014","Knoxville, TN, USA","2","7"
"-2","2014","Knoxville, TN, USA","1","2"
"-2","2014","Knoxville, TN, USA","1","3"
"-1","2014","Knoxville, TN, USA","4","10"
"-3","2014","Knoxville, TN, USA","1","5"
"-4","2014","Knoxville, TN, USA","4","13"
"-1","2014","Knoxville, TN, USA","9","18"
"1","2014","Knoxville, TN, USA","9","17"
"9","2014","Knoxville, TN, USA","16","22"
"9","2014","Knoxville, TN, USA","17","23"
"4","2014","Knoxville, TN, USA","13","21"
"0","2014","Knoxville, TN, USA","9","18"
"3","2014","Knoxville, TN, USA","12","20"
"1","2014","Knoxville, TN, USA","6","11"
"1","2014","Knoxville, TN, USA","6","11"
"-4","2014","Knoxville, TN, USA","0","3"
"-9","2014","Knoxville, TN, USA","-1","6"
"-7","2014","Knoxville, TN, USA","2","10"
"3","2014","Knoxville, TN, USA","9","15"
"8","2014","Knoxville, TN, USA","14","21"
"-4","2014","Knoxville, TN, USA","4","13"
"-4","2014","Knoxville, TN, USA","0","4"
"-1","2014","Knoxville, TN, USA","7","14"
"0","2014","Knoxville, TN, USA","7","13"
"5","2014","Knoxville, TN, USA","11","16"
"1","2014","Knoxville, TN, USA","11","19"
"4","2014","Knoxville, TN, USA","11","17"
"4","2014","Knoxville, TN, USA","12","20"
"8","2014","Knoxville, TN, USA","16","23"
"1","2014","Knoxville, TN, USA","11","20"
"-1","2014","Knoxville, TN, USA","4","8"
"-3","2014","Knoxville, TN, USA","8","18"
"7","2014","Knoxville, TN, USA","13","19"
"6","2014","Knoxville, TN, USA","9","13"
"3","2014","Knoxville, TN, USA","5","6"
"4","2014","Knoxville, TN, USA","8","12"
"2","2014","Knoxville, TN, USA","10","17"
"4","2014","Knoxville, TN, USA","10","16"
"-1","2014","Knoxville, TN, USA","9","19"
"7","2014","Knoxville, TN, USA","14","21"
"3","2014","Knoxville, TN, USA","8","13"
"-2","2014","Knoxville, TN, USA","5","12"
"-1","2014","Knoxville, TN, USA","3","7"
"-4","2014","Knoxville, TN, USA","2","8"
"-4","2014","Knoxville, TN, USA","8","19"
"11","2014","Knoxville, TN, USA","14","18"
"6","2014","Knoxville, TN, USA","10","14"
"2","2014","Knoxville, TN, USA","9","16"
"-1","2014","Knoxville, TN, USA","11","22"
"7","2014","Knoxville, TN, USA","17","26"
"9","2014","Knoxville, TN, USA","19","28"
"15","2014","Knoxville, TN, USA","21","26"
"12","2014","Knoxville, TN, USA","16","20"
"6","2014","Knoxville, TN, USA","11","15"
"6","2014","Knoxville, TN, USA","12","19"
"10","2014","Knoxville, TN, USA","16","22"
"8","2014","Knoxville, TN, USA","12","16"
"8","2014","Knoxville, TN, USA","13","18"
"4","2014","Knoxville, TN, USA","14","23"
"12","2014","Knoxville, TN, USA","18","23"
"11","2014","Knoxville, TN, USA","19","26"
"15","2014","Knoxville, TN, USA","22","28"
"16","2014","Knoxville, TN, USA","19","23"
"2","2014","Knoxville, TN, USA","10","18"
"-1","2014","Knoxville, TN, USA","7","15"
"1","2014","Knoxville, TN, USA","11","20"
"9","2014","Knoxville, TN, USA","13","17"
"9","2014","Knoxville, TN, USA","14","18"
"6","2014","Knoxville, TN, USA","15","24"
"8","2014","Knoxville, TN, USA","17","25"
"15","2014","Knoxville, TN, USA","18","20"
"8","2014","Knoxville, TN, USA","15","21"
"6","2014","Knoxville, TN, USA","16","26"
"12","2014","Knoxville, TN, USA","17","22"
"7","2014","Knoxville, TN, USA","17","27"
"9","2014","Knoxville, TN, USA","19","29"
"17","2014","Knoxville, TN, USA","23","29"
"16","2014","Knoxville, TN, USA","22","27"
"13","2014","Knoxville, TN, USA","19","26"
"9","2014","Knoxville, TN, USA","14","18"
"6","2014","Knoxville, TN, USA","13","19"
"8","2014","Knoxville, TN, USA","16","23"
"11","2014","Knoxville, TN, USA","20","29"
"16","2014","Knoxville, TN, USA","22","29"
"16","2014","Knoxville, TN, USA","22","28"
"14","2014","Knoxville, TN, USA","22","29"
"13","2014","Knoxville, TN, USA","22","30"
"17","2014","Knoxville, TN, USA","22","27"
"16","2014","Knoxville, TN, USA","21","25"
"14","2014","Knoxville, TN, USA","22","29"
"17","2014","Knoxville, TN, USA","24","31"
"18","2014","Knoxville, TN, USA","24","30"
"17","2014","Knoxville, TN, USA","24","32"
"10","2014","Knoxville, TN, USA","15","19"
"6","2014","Knoxville, TN, USA","12","18"
"7","2014","Knoxville, TN, USA","12","16"
"10","2014","Knoxville, TN, USA","16","21"
"9","2014","Knoxville, TN, USA","16","23"
"11","2014","Knoxville, TN, USA","19","28"
"14","2014","Knoxville, TN, USA","22","29"
"17","2014","Knoxville, TN, USA","24","30"
"17","2014","Knoxville, TN, USA","23","29"
"15","2014","Knoxville, TN, USA","22","28"
"13","2014","Knoxville, TN, USA","19","24"
"14","2014","Knoxville, TN, USA","22","29"
"19","2014","Knoxville, TN, USA","25","30"
"18","2014","Knoxville, TN, USA","25","32"
"17","2014","Knoxville, TN, USA","23","29"
"18","2014","Knoxville, TN, USA","24","30"
"18","2014","Knoxville, TN, USA","24","31"
"21","2014","Knoxville, TN, USA","25","29"
"16","2014","Knoxville, TN, USA","23","29"
"18","2014","Knoxville, TN, USA","23","29"
"18","2014","Knoxville, TN, USA","25","31"
"20","2014","Knoxville, TN, USA","23","27"
"20","2014","Knoxville, TN, USA","24","29"
"18","2014","Knoxville, TN, USA","24","31"
"20","2014","Knoxville, TN, USA","24","29"
"16","2014","Knoxville, TN, USA","22","28"
"18","2014","Knoxville, TN, USA","25","32"
"18","2014","Knoxville, TN, USA","23","28"
"18","2014","Knoxville, TN, USA","22","26"
"16","2014","Knoxville, TN, USA","21","26"
"17","2014","Knoxville, TN, USA","23","29"
"17","2014","Knoxville, TN, USA","23","29"
"21","2014","Knoxville, TN, USA","27","33"
"21","2014","Knoxville, TN, USA","26","32"
"20","2014","Knoxville, TN, USA","26","32"
"19","2014","Knoxville, TN, USA","26","32"
"19","2014","Knoxville, TN, USA","26","32"
"21","2014","Knoxville, TN, USA","26","31"
"19","2014","Knoxville, TN, USA","26","32"
"19","2014","Knoxville, TN, USA","26","32"
"19","2014","Knoxville, TN, USA","24","30"
"21","2014","Knoxville, TN, USA","25","29"
"19","2014","Knoxville, TN, USA","25","31"
"21","2014","Knoxville, TN, USA","26","31"
"21","2014","Knoxville, TN, USA","25","29"
"20","2014","Knoxville, TN, USA","25","30"
"20","2014","Knoxville, TN, USA","23","26"
"22","2014","Knoxville, TN, USA","27","32"
"23","2014","Knoxville, TN, USA","28","32"
"19","2014","Knoxville, TN, USA","24","29"
"16","2014","Knoxville, TN, USA","22","28"
"15","2014","Knoxville, TN, USA","22","29"
"16","2014","Knoxville, TN, USA","23","31"
"18","2014","Knoxville, TN, USA","25","32"
"21","2014","Knoxville, TN, USA","26","31"
"19","2014","Knoxville, TN, USA","24","29"
"19","2014","Knoxville, TN, USA","25","30"
"18","2014","Knoxville, TN, USA","26","33"
"20","2014","Knoxville, TN, USA","27","33"
"21","2014","Knoxville, TN, USA","27","33"
"22","2014","Knoxville, TN, USA","28","34"
"20","2014","Knoxville, TN, USA","24","27"
"15","2014","Knoxville, TN, USA","21","27"
"14","2014","Knoxville, TN, USA","21","28"
"18","2014","Knoxville, TN, USA","20","22"
"18","2014","Knoxville, TN, USA","21","24"
"19","2014","Knoxville, TN, USA","24","29"
"19","2014","Knoxville, TN, USA","25","31"
"21","2014","Knoxville, TN, USA","26","31"
"22","2014","Knoxville, TN, USA","26","28"
"19","2014","Knoxville, TN, USA","24","29"
"17","2014","Knoxville, TN, USA","23","28"
"17","2014","Knoxville, TN, USA","23","30"
"21","2014","Knoxville, TN, USA","27","32"
"19","2014","Knoxville, TN, USA","24","28"
"14","2014","Knoxville, TN, USA","20","26"
"12","2014","Knoxville, TN, USA","19","26"
"15","2014","Knoxville, TN, USA","22","28"
"17","2014","Knoxville, TN, USA","23","29"
"19","2014","Knoxville, TN, USA","24","28"
"17","2014","Knoxville, TN, USA","23","28"
"17","2014","Knoxville, TN, USA","23","29"
"17","2014","Knoxville, TN, USA","24","31"
"19","2014","Knoxville, TN, USA","25","31"
"20","2014","Knoxville, TN, USA","26","31"
"21","2014","Knoxville, TN, USA","24","27"
"21","2014","Knoxville, TN, USA","26","30"
"22","2014","Knoxville, TN, USA","26","29"
"21","2014","Knoxville, TN, USA","26","31"
"20","2014","Knoxville, TN, USA","24","29"
"17","2014","Knoxville, TN, USA","21","26"
"14","2014","Knoxville, TN, USA","21","28"
"17","2014","Knoxville, TN, USA","23","29"
"16","2014","Knoxville, TN, USA","22","28"
"20","2014","Knoxville, TN, USA","24","29"
"21","2014","Knoxville, TN, USA","25","28"
"20","2014","Knoxville, TN, USA","24","28"
"20","2014","Knoxville, TN, USA","25","30"
"18","2014","Knoxville, TN, USA","24","31"
"22","2014","Knoxville, TN, USA","27","32"
"22","2014","Knoxville, TN, USA","28","33"
"22","2014","Knoxville, TN, USA","27","32"
"19","2014","Knoxville, TN, USA","24","29"
"17","2014","Knoxville, TN, USA","23","29"
"17","2014","Knoxville, TN, USA","24","31"
"18","2014","Knoxville, TN, USA","26","33"
"21","2014","Knoxville, TN, USA","27","33"
"19","2014","Knoxville, TN, USA","26","32"
"20","2014","Knoxville, TN, USA","24","28"
"21","2014","Knoxville, TN, USA","27","32"
"21","2014","Knoxville, TN, USA","27","32"
"21","2014","Knoxville, TN, USA","25","29"
"22","2014","Knoxville, TN, USA","26","30"
"21","2014","Knoxville, TN, USA","26","31"
"21","2014","Knoxville, TN, USA","26","32"
"19","2014","Knoxville, TN, USA","24","30"
"18","2014","Knoxville, TN, USA","24","30"
"21","2014","Knoxville, TN, USA","25","29"
"19","2014","Knoxville, TN, USA","25","31"
"21","2014","Knoxville, TN, USA","27","32"
"21","2014","Knoxville, TN, USA","26","30"
"17","2014","Knoxville, TN, USA","21","23"
"15","2014","Knoxville, TN, USA","20","24"
"18","2014","Knoxville, TN, USA","22","26"
"19","2014","Knoxville, TN, USA","23","27"
"15","2014","Knoxville, TN, USA","21","26"
"16","2014","Knoxville, TN, USA","21","27"
"14","2014","Knoxville, TN, USA","22","30"
"16","2014","Knoxville, TN, USA","23","29"
"17","2014","Knoxville, TN, USA","22","28"
"13","2014","Knoxville, TN, USA","18","23"
"10","2014","Knoxville, TN, USA","18","25"
"11","2014","Knoxville, TN, USA","19","26"
"13","2014","Knoxville, TN, USA","21","28"
"16","2014","Knoxville, TN, USA","22","28"
"17","2014","Knoxville, TN, USA","23","28"
"16","2014","Knoxville, TN, USA","21","27"
"18","2014","Knoxville, TN, USA","23","27"
"15","2014","Knoxville, TN, USA","22","28"
"13","2014","Knoxville, TN, USA","21","29"
"13","2014","Knoxville, TN, USA","21","29"
"15","2014","Knoxville, TN, USA","20","24"
"6","2014","Knoxville, TN, USA","11","16"
"3","2014","Knoxville, TN, USA","11","19"
"12","2014","Knoxville, TN, USA","16","20"
"13","2014","Knoxville, TN, USA","18","23"
"16","2014","Knoxville, TN, USA","21","26"
"13","2014","Knoxville, TN, USA","19","24"
"15","2014","Knoxville, TN, USA","19","23"
"17","2014","Knoxville, TN, USA","21","24"
"17","2014","Knoxville, TN, USA","19","22"
"17","2014","Knoxville, TN, USA","22","27"
"14","2014","Knoxville, TN, USA","19","24"
"12","2014","Knoxville, TN, USA","14","17"
"9","2014","Knoxville, TN, USA","13","16"
"7","2014","Knoxville, TN, USA","15","23"
"10","2014","Knoxville, TN, USA","15","19"
"9","2014","Knoxville, TN, USA","14","18"
"7","2014","Knoxville, TN, USA","13","19"
"9","2014","Knoxville, TN, USA","14","20"
"6","2014","Knoxville, TN, USA","11","16"
"4","2014","Knoxville, TN, USA","11","17"
"6","2014","Knoxville, TN, USA","13","20"
"4","2014","Knoxville, TN, USA","13","21"
"11","2014","Knoxville, TN, USA","18","25"
"9","2014","Knoxville, TN, USA","18","27"
"12","2014","Knoxville, TN, USA","18","24"
"7","2014","Knoxville, TN, USA","13","18"
"3","2014","Knoxville, TN, USA","10","17"
"2","2014","Knoxville, TN, USA","7","11"
"2","2014","Knoxville, TN, USA","3","4"
"-2","2014","Knoxville, TN, USA","4","10"
"-2","2014","Knoxville, TN, USA","7","17"
"3","2014","Knoxville, TN, USA","12","21"
"8","2014","Knoxville, TN, USA","10","12"
"8","2014","Knoxville, TN, USA","14","20"
"3","2014","Knoxville, TN, USA","7","10"
"1","2014","Knoxville, TN, USA","8","14"
"2","2014","Knoxville, TN, USA","9","16"
"2","2014","Knoxville, TN, USA","11","19"
"2","2014","Knoxville, TN, USA","11","20"
"3","2014","Knoxville, TN, USA","9","14"
"-1","2014","Knoxville, TN, USA","2","4"
"-4","2014","Knoxville, TN, USA","-1","2"
"-7","2014","Knoxville, TN, USA","0","7"
"1","2014","Knoxville, TN, USA","3","5"
"-4","2014","Knoxville, TN, USA","2","8"
"-6","2014","Knoxville, TN, USA","-3","-1"
"-8","2014","Knoxville, TN, USA","0","8"
"2","2014","Knoxville, TN, USA","7","12"
"-2","2014","Knoxville, TN, USA","4","11"
"-3","2014","Knoxville, TN, USA","6","15"
"3","2014","Knoxville, TN, USA","11","19"
"8","2014","Knoxville, TN, USA","15","21"
"4","2014","Knoxville, TN, USA","9","14"
"3","2014","Knoxville, TN, USA","7","11"
"-1","2014","Knoxville, TN, USA","3","6"
"-4","2014","Knoxville, TN, USA","1","6"
"-3","2014","Knoxville, TN, USA","5","13"
"11","2014","Knoxville, TN, USA","14","18"
